lead_id,date,channel,device
1123,2026-08-04,Google Ads,Tablet
283,2026-08-04,Facebook Ads,Mobile
1204,2026-08-05,Emailing,Tablet
1735,2026-08-05,Facebook Ads,Desktop
5005,2026-08-05,Instagram Ads,Desktop
1620,2026-08-05,Organic,Mobile
1740,2026-08-05,Google Ads,Tablet
2921,2026-08-05,Google Ads,Tablet
3539,2026-08-05,LinkedIn,Desktop
2616,2026-08-05,Instagram Ads,Tablet
4057,2026-08-05,LinkedIn,Tablet
3709,2026-08-05,Organic,Tablet
346,2026-08-05,Google Ads,Mobile
678,2026-08-05,Facebook Ads,Mobile
3826,2026-08-05,Instagram Ads,Desktop
3267,2026-08-05,Organic,Tablet
1939,2026-08-05,Instagram Ads,Tablet
1768,2026-08-06,Organic,Mobile
213,2026-08-06,Facebook Ads,Mobile
816,2026-08-06,Emailing,Tablet
496,2026-08-06,Google Ads,Tablet
4086,2026-08-06,Google Ads,Tablet
1556,2026-08-06,Organic,Tablet
785,2026-08-06,Google Ads,Mobile
3540,2026-08-06,Instagram Ads,Desktop
2670,2026-08-06,Instagram Ads,Tablet
3787,2026-08-06,Facebook Ads,Mobile
4834,2026-08-06,Facebook Ads,Mobile
4194,2026-08-06,Facebook Ads,Desktop
3937,2026-08-07,Facebook Ads,Mobile
1520,2026-08-07,Facebook Ads,Mobile
3233,2026-08-07,Google Ads,Mobile
4659,2026-08-07,Organic,Mobile
1284,2026-08-07,Facebook Ads,Desktop
3799,2026-08-07,Google Ads,Tablet
3050,2026-08-07,LinkedIn,Desktop
2405,2026-08-07,LinkedIn,Mobile
3876,2026-08-07,Google Ads,Desktop
4651,2026-08-07,Instagram Ads,Tablet
2056,2026-08-07,Facebook Ads,Tablet
3939,2026-08-07,Organic,Tablet
897,2026-08-07,Organic,Tablet
613,2026-08-07,LinkedIn,Desktop
3823,2026-08-08,Emailing,Tablet
357,2026-08-08,Instagram Ads,Tablet
4916,2026-08-08,Facebook Ads,Tablet
1072,2026-08-08,Facebook Ads,Desktop
4681,2026-08-08,LinkedIn,Mobile
1756,2026-08-08,LinkedIn,Desktop
2123,2026-08-08,Instagram Ads,Tablet
1402,2026-08-08,Google Ads,Tablet
3986,2026-08-08,Organic,Desktop
4151,2026-08-08,LinkedIn,Desktop
1622,2026-08-08,Emailing,Mobile
3257,2026-08-08,Emailing,Mobile
279,2026-08-08,Facebook Ads,Mobile
1516,2026-08-08,Facebook Ads,Mobile
907,2026-08-08,Emailing,Mobile
4346,2026-08-08,Emailing,Tablet
4422,2026-08-08,Facebook Ads,Mobile
1966,2026-08-09,LinkedIn,Desktop
2286,2026-08-09,Organic,Desktop
4958,2026-08-09,Emailing,Tablet
3902,2026-08-09,Instagram Ads,Mobile
3465,2026-08-09,Facebook Ads,Tablet
3616,2026-08-09,LinkedIn,Tablet
1286,2026-08-09,Facebook Ads,Mobile
1153,2026-08-09,Google Ads,Mobile
153,2026-08-09,Facebook Ads,Tablet
821,2026-08-09,Facebook Ads,Mobile
3954,2026-08-09,LinkedIn,Desktop
4402,2026-08-09,Emailing,Tablet
4031,2026-08-09,Google Ads,Mobile
4610,2026-08-10,Instagram Ads,Mobile
4783,2026-08-10,Google Ads,Tablet
2076,2026-08-10,Instagram Ads,Mobile
3297,2026-08-10,Instagram Ads,Mobile
459,2026-08-10,LinkedIn,Mobile
465,2026-08-10,Emailing,Desktop
4412,2026-08-10,LinkedIn,Tablet
2445,2026-08-10,Google Ads,Desktop
852,2026-08-10,LinkedIn,Mobile
341,2026-08-10,Instagram Ads,Mobile
5046,2026-08-10,Google Ads,Tablet
4370,2026-08-10,Emailing,Tablet
3555,2026-08-10,Emailing,Desktop
2986,2026-08-10,Google Ads,Mobile
2835,2026-08-11,Google Ads,Tablet
1113,2026-08-11,Google Ads,Mobile
1324,2026-08-11,Organic,Tablet
1125,2026-08-11,Emailing,Desktop
2903,2026-08-11,LinkedIn,Mobile
4725,2026-08-11,Facebook Ads,Tablet
2583,2026-08-11,Facebook Ads,Mobile
235,2026-08-11,Facebook Ads,Tablet
1549,2026-08-11,Emailing,Desktop
1945,2026-08-11,Facebook Ads,Mobile
1191,2026-08-11,LinkedIn,Desktop
636,2026-08-11,Instagram Ads,Mobile
1185,2026-08-11,Facebook Ads,Tablet
3127,2026-08-11,LinkedIn,Tablet
3180,2026-08-11,Google Ads,Tablet
890,2026-08-12,Instagram Ads,Desktop
2654,2026-08-12,Emailing,Tablet
3805,2026-08-12,Facebook Ads,Desktop
2972,2026-08-12,LinkedIn,Tablet
3069,2026-08-12,Organic,Desktop
970,2026-08-12,Instagram Ads,Mobile
4021,2026-08-12,Organic,Mobile
3177,2026-08-12,Facebook Ads,Desktop
4495,2026-08-12,Instagram Ads,Mobile
546,2026-08-12,Google Ads,Mobile
2154,2026-08-12,Emailing,Mobile
4228,2026-08-12,LinkedIn,Mobile
4741,2026-08-12,Instagram Ads,Mobile
4947,2026-08-12,Facebook Ads,Mobile
2963,2026-08-13,Facebook Ads,Tablet
4507,2026-08-13,LinkedIn,Mobile
589,2026-08-13,Facebook Ads,Mobile
4426,2026-08-13,Facebook Ads,Desktop
1018,2026-08-13,Instagram Ads,Desktop
134,2026-08-13,Instagram Ads,Mobile
676,2026-08-13,Google Ads,Desktop
1099,2026-08-13,Google Ads,Mobile
4569,2026-08-13,Google Ads,Desktop
609,2026-08-13,Emailing,Tablet
1180,2026-08-13,Organic,Desktop
513,2026-08-13,Instagram Ads,Desktop
2375,2026-08-13,Emailing,Mobile
512,2026-08-13,Google Ads,Tablet
2889,2026-08-14,Instagram Ads,Mobile
2739,2026-08-14,Facebook Ads,Tablet
3039,2026-08-14,Emailing,Mobile
5021,2026-08-14,Emailing,Tablet
3160,2026-08-14,Instagram Ads,Desktop
1321,2026-08-14,Facebook Ads,Desktop
1528,2026-08-14,Organic,Desktop
102,2026-08-14,LinkedIn,Tablet
2944,2026-08-14,LinkedIn,Tablet
1651,2026-08-14,Instagram Ads,Desktop
3691,2026-08-14,Emailing,Mobile
4892,2026-08-14,LinkedIn,Mobile
3293,2026-08-14,Google Ads,Desktop
3229,2026-08-14,Instagram Ads,Tablet
4736,2026-08-14,LinkedIn,Desktop
425,2026-08-15,Instagram Ads,Tablet
2426,2026-08-15,LinkedIn,Desktop
4908,2026-08-15,Facebook Ads,Mobile
2604,2026-08-15,Google Ads,Desktop
342,2026-08-15,LinkedIn,Desktop
641,2026-08-15,Instagram Ads,Mobile
1613,2026-08-15,Organic,Desktop
4372,2026-08-15,Facebook Ads,Mobile
4941,2026-08-15,Instagram Ads,Tablet
4942,2026-08-15,Instagram Ads,Mobile
1874,2026-08-15,Facebook Ads,Mobile
2528,2026-08-15,Organic,Tablet
2656,2026-08-15,Facebook Ads,Mobile
1222,2026-08-15,Facebook Ads,Desktop
5069,2026-08-16,Facebook Ads,Desktop
4259,2026-08-16,Google Ads,Desktop
3192,2026-08-16,LinkedIn,Mobile
2097,2026-08-16,Google Ads,Desktop
3983,2026-08-16,Organic,Tablet
4709,2026-08-16,Organic,Mobile
2834,2026-08-16,Facebook Ads,Tablet
4454,2026-08-16,Organic,Tablet
2007,2026-08-16,LinkedIn,Desktop
1901,2026-08-16,Organic,Mobile
2866,2026-08-16,Organic,Mobile
2747,2026-08-16,Facebook Ads,Desktop
1724,2026-08-16,Facebook Ads,Desktop
4522,2026-08-16,Organic,Mobile
2628,2026-08-16,Emailing,Mobile
467,2026-08-17,LinkedIn,Desktop
3338,2026-08-17,LinkedIn,Desktop
3797,2026-08-17,Emailing,Tablet
2887,2026-08-17,LinkedIn,Desktop
4778,2026-08-17,Emailing,Mobile
1857,2026-08-17,Organic,Mobile
2904,2026-08-17,Organic,Tablet
944,2026-08-17,Facebook Ads,Tablet
5033,2026-08-17,LinkedIn,Tablet
3577,2026-08-17,Facebook Ads,Tablet
4487,2026-08-17,Emailing,Desktop
2535,2026-08-17,Google Ads,Mobile
2726,2026-08-18,LinkedIn,Tablet
241,2026-08-18,Emailing,Tablet
1799,2026-08-18,Organic,Tablet
414,2026-08-18,Emailing,Desktop
2839,2026-08-18,Organic,Mobile
4304,2026-08-18,Google Ads,Tablet
2516,2026-08-18,Facebook Ads,Tablet
3810,2026-08-18,Google Ads,Tablet
570,2026-08-18,Instagram Ads,Tablet
349,2026-08-18,Google Ads,Tablet
1645,2026-08-18,Google Ads,Tablet
1281,2026-08-18,Organic,Tablet
2572,2026-08-18,Organic,Mobile
2121,2026-08-18,Emailing,Desktop
2795,2026-08-18,Emailing,Mobile
565,2026-08-18,Emailing,Mobile
2314,2026-08-18,Organic,Mobile
3086,2026-08-19,Emailing,Tablet
1801,2026-08-19,Instagram Ads,Tablet
4686,2026-08-19,LinkedIn,Tablet
1526,2026-08-19,LinkedIn,Mobile
3014,2026-08-19,Facebook Ads,Desktop
348,2026-08-19,Google Ads,Desktop
2737,2026-08-19,Google Ads,Desktop
4207,2026-08-19,Emailing,Mobile
4015,2026-08-19,LinkedIn,Tablet
135,2026-08-19,Organic,Tablet
2192,2026-08-19,Organic,Tablet
2552,2026-08-19,Instagram Ads,Tablet
3168,2026-08-19,Instagram Ads,Tablet
5007,2026-08-19,Facebook Ads,Desktop
818,2026-08-19,Emailing,Desktop
151,2026-08-20,Google Ads,Desktop
3156,2026-08-20,Emailing,Mobile
3395,2026-08-20,Facebook Ads,Tablet
3832,2026-08-20,LinkedIn,Mobile
1339,2026-08-20,Google Ads,Mobile
779,2026-08-20,Instagram Ads,Mobile
579,2026-08-20,Google Ads,Mobile
2223,2026-08-20,Instagram Ads,Mobile
3629,2026-08-20,Instagram Ads,Tablet
1202,2026-08-20,Facebook Ads,Mobile
1928,2026-08-20,Facebook Ads,Desktop
1483,2026-08-20,Emailing,Tablet
1489,2026-08-20,LinkedIn,Desktop
1916,2026-08-20,Emailing,Desktop
1298,2026-08-20,Instagram Ads,Mobile
5067,2026-08-20,Organic,Mobile
4350,2026-08-20,Facebook Ads,Desktop
3906,2026-08-20,LinkedIn,Desktop
112,2026-08-21,LinkedIn,Mobile
3947,2026-08-21,Instagram Ads,Tablet
623,2026-08-21,Facebook Ads,Tablet
1124,2026-08-21,Organic,Tablet
4415,2026-08-21,Google Ads,Mobile
2387,2026-08-21,Instagram Ads,Desktop
3710,2026-08-21,Organic,Desktop
3142,2026-08-21,LinkedIn,Tablet
1471,2026-08-21,LinkedIn,Desktop
3080,2026-08-21,Emailing,Desktop
240,2026-08-21,Facebook Ads,Desktop
2134,2026-08-21,Organic,Tablet
1541,2026-08-21,Organic,Mobile
572,2026-08-21,Instagram Ads,Tablet
3007,2026-08-22,Google Ads,Desktop
4071,2026-08-22,Emailing,Desktop
327,2026-08-22,Facebook Ads,Mobile
3607,2026-08-22,LinkedIn,Mobile
1297,2026-08-22,Google Ads,Desktop
599,2026-08-22,Instagram Ads,Desktop
3627,2026-08-22,Emailing,Mobile
4053,2026-08-22,Google Ads,Tablet
2818,2026-08-22,Google Ads,Tablet
1435,2026-08-22,Emailing,Mobile
3613,2026-08-23,Instagram Ads,Mobile
2906,2026-08-23,LinkedIn,Tablet
2802,2026-08-23,Google Ads,Desktop
1567,2026-08-23,Instagram Ads,Desktop
1782,2026-08-23,LinkedIn,Mobile
406,2026-08-23,Facebook Ads,Tablet
3197,2026-08-23,Emailing,Mobile
4679,2026-08-23,Facebook Ads,Mobile
4137,2026-08-23,Emailing,Tablet
5081,2026-08-23,Organic,Desktop
4790,2026-08-23,Emailing,Mobile
5091,2026-08-23,Facebook Ads,Mobile
1425,2026-08-23,Google Ads,Mobile
1855,2026-08-23,LinkedIn,Desktop
2301,2026-08-23,LinkedIn,Tablet
1931,2026-08-24,Facebook Ads,Tablet
682,2026-08-24,Instagram Ads,Mobile
2677,2026-08-24,Emailing,Desktop
3138,2026-08-24,Facebook Ads,Desktop
4014,2026-08-24,Google Ads,Desktop
2599,2026-08-24,Emailing,Desktop
2266,2026-08-24,LinkedIn,Mobile
3064,2026-08-24,Organic,Mobile
3890,2026-08-24,Organic,Desktop
4546,2026-08-24,Instagram Ads,Tablet
4168,2026-08-24,Google Ads,Tablet
2210,2026-08-25,Google Ads,Desktop
4800,2026-08-25,Emailing,Tablet
2586,2026-08-25,Emailing,Mobile
2883,2026-08-25,Facebook Ads,Mobile
1272,2026-08-25,Google Ads,Mobile
2128,2026-08-25,Google Ads,Desktop
2892,2026-08-25,Organic,Desktop
2899,2026-08-25,LinkedIn,Desktop
776,2026-08-25,Emailing,Desktop
3545,2026-08-25,Emailing,Desktop
4428,2026-08-25,Emailing,Desktop
4951,2026-08-25,Google Ads,Desktop
3904,2026-08-26,Facebook Ads,Tablet
2225,2026-08-26,Emailing,Tablet
3028,2026-08-26,Facebook Ads,Mobile
2179,2026-08-26,Google Ads,Tablet
600,2026-08-26,Instagram Ads,Desktop
1162,2026-08-26,LinkedIn,Tablet
911,2026-08-26,Facebook Ads,Tablet
255,2026-08-26,Facebook Ads,Mobile
1965,2026-08-26,Google Ads,Desktop
547,2026-08-26,Organic,Tablet
1329,2026-08-26,LinkedIn,Mobile
2533,2026-08-26,Emailing,Tablet
1033,2026-08-26,LinkedIn,Desktop
1819,2026-08-26,Instagram Ads,Tablet
4272,2026-08-27,LinkedIn,Tablet
2509,2026-08-27,Emailing,Desktop
762,2026-08-27,Organic,Tablet
619,2026-08-27,Instagram Ads,Desktop
4862,2026-08-27,Organic,Tablet
170,2026-08-27,Emailing,Tablet
1175,2026-08-27,Instagram Ads,Tablet
1112,2026-08-27,Organic,Mobile
4860,2026-08-27,Facebook Ads,Desktop
4136,2026-08-27,Facebook Ads,Mobile
542,2026-08-27,Facebook Ads,Tablet
1525,2026-08-27,Instagram Ads,Mobile
1378,2026-08-27,Facebook Ads,Mobile
1685,2026-08-27,Facebook Ads,Desktop
1449,2026-08-27,Emailing,Desktop
1692,2026-08-28,Google Ads,Desktop
3674,2026-08-28,LinkedIn,Desktop
2837,2026-08-28,Instagram Ads,Tablet
1189,2026-08-28,LinkedIn,Tablet
491,2026-08-28,Google Ads,Mobile
3815,2026-08-28,Google Ads,Desktop
4505,2026-08-28,Emailing,Mobile
806,2026-08-28,Organic,Desktop
4025,2026-08-28,Emailing,Tablet
3532,2026-08-28,Emailing,Desktop
4572,2026-08-28,LinkedIn,Tablet
362,2026-08-28,Instagram Ads,Desktop
4160,2026-08-29,LinkedIn,Mobile
1765,2026-08-29,Google Ads,Desktop
2561,2026-08-29,Emailing,Mobile
4134,2026-08-29,Instagram Ads,Desktop
1717,2026-08-29,Organic,Mobile
4539,2026-08-29,Instagram Ads,Mobile
4844,2026-08-29,Google Ads,Mobile
4866,2026-08-29,Google Ads,Desktop
1990,2026-08-29,Instagram Ads,Tablet
576,2026-08-29,Emailing,Desktop
1739,2026-08-29,Emailing,Desktop
2415,2026-08-29,Instagram Ads,Desktop
2937,2026-08-29,Emailing,Desktop
4818,2026-08-30,Instagram Ads,Mobile
3402,2026-08-30,Organic,Tablet
2344,2026-08-30,Instagram Ads,Mobile
4276,2026-08-30,Organic,Mobile
4660,2026-08-30,LinkedIn,Tablet
1310,2026-08-30,Google Ads,Tablet
1434,2026-08-30,LinkedIn,Mobile
1816,2026-08-30,Facebook Ads,Tablet
948,2026-08-30,LinkedIn,Desktop
1205,2026-08-30,Facebook Ads,Desktop
3603,2026-08-30,Instagram Ads,Mobile
3496,2026-08-30,Facebook Ads,Desktop
2890,2026-08-30,Google Ads,Mobile
633,2026-08-30,Emailing,Tablet
1828,2026-08-30,LinkedIn,Mobile
2013,2026-08-30,Instagram Ads,Desktop
3544,2026-08-30,Organic,Desktop
4563,2026-08-30,LinkedIn,Tablet
1565,2026-08-31,Instagram Ads,Desktop
2630,2026-08-31,LinkedIn,Mobile
2055,2026-08-31,Instagram Ads,Mobile
632,2026-08-31,LinkedIn,Mobile
1155,2026-08-31,LinkedIn,Mobile
3503,2026-08-31,Google Ads,Mobile
4357,2026-08-31,Facebook Ads,Desktop
3508,2026-08-31,Emailing,Tablet
3750,2026-08-31,Google Ads,Mobile
